shell_id,count,altitude_min_km,altitude_max_km,altitude_mean_km,altitude_std_km,altitude_median_km,inclination_min_deg,inclination_max_deg,inclination_mean_deg,inclination_std_deg,inclination_median_deg,eccentricity_mean,eccentricity_std,mean_motion_mean_rev_per_day,mean_motion_std_rev_per_day
77,1,442.09,442.09,442.09,0.0,442.09,42.9941,42.9941,42.9941,0.0,42.9941,0.001234,0.0,15.43782761,0.0
78,10,443.1,447.3,444.994,1.3310687435290474,445.12,53.025,53.0532,53.04424,0.009938128596471175,53.04985,0.000381,0.00031070983248040286,15.427977245,0.004518013341428335
79,2,445.14,445.16,445.15,0.010000000000019327,445.15,70.0015,70.0019,70.0017,0.0002000000000066393,70.0017,0.0003285,3.150000000000001e-05,15.427437715,4.0535000000119226e-05
80,4,445.19,448.54,446.52750000000003,1.2620494245472391,446.19,53.0668,53.2182,53.14845,0.05388902949580803,53.154399999999995,0.000402,0.00023202693809124835,15.42277447,0.004286080852451086
81,1,448.25,448.25,448.25,0.0,448.25,53.0525,53.0525,53.0525,0.0,53.0525,0.000148,0.0,15.41694066,0.0
82,20,450.65,454.59,454.154,0.8118522032981168,454.345,53.1564,53.2167,53.16123,0.012819442265559528,53.157650000000004,0.0001106,1.915567800940494e-05,15.39692532,0.0027467894360288193
83,29,451.01,451.23,451.11137931034483,0.051375838808898254,451.13,42.9938,43.0038,42.999417241379305,0.0021117191828584733,42.9999,0.00013144827586206897,7.882174835836064e-05,15.407228579310344,0.0001741546469116211
84,1,459.33,459.33,459.33,0.0,459.33,53.1596,53.1596,53.1596,0.0,53.1596,8.8e-05,0.0,15.37941309,0.0
85,5,461.27,465.52,463.142,1.6797309308338728,463.29,53.0393,53.0713,53.0495,0.011613957120637465,53.0478,0.0004272,0.00019033065964263351,15.366567306000002,0.0056677945348168985
86,5,461.57,466.37,463.692,1.854275060502084,464.36,42.986,43.0022,42.99684,0.005670484988077887,42.9979,0.0010538,0.0009463945054785556,15.364715645999999,0.006248714058401603
87,3,466.35,470.97,468.40000000000003,1.9216139050287957,467.88,53.2083,53.2193,53.2151,0.00485249076935274,53.2177,0.00020066666666666667,8.386629570665175e-05,15.348848263333332,0.006479478401302891
88,1,466.57,466.57,466.57,0.0,466.57,70.0004,70.0004,70.0004,0.0,70.0004,0.000422,0.0,15.35500544,0.0
89,1,467.32,467.32,467.32,0.0,467.32,42.9998,42.9998,42.9998,0.0,42.9998,0.001763,0.0,15.35248903,0.0
90,1,470.32,470.32,470.32,0.0,470.32,53.0362,53.0362,53.0362,0.0,53.0362,0.000261,0.0,15.34238282,0.0
91,4,473.58,478.33,476.53249999999997,1.7994078887233986,477.11,42.9993,43.0066,43.001374999999996,0.003030985813229593,42.9998,0.00028625,0.00015116113091664802,15.321510570000001,0.00603645580971584
92,1,473.81,473.81,473.81,0.0,473.81,97.6042,97.6042,97.6042,0.0,97.6042,0.000167,0.0,15.3306697,0.0
93,9,475.86,479.99,479.4122222222222,1.2570934534143758,479.85,53.0705,53.1612,53.149788888888885,0.028046130430038004,53.1596,0.0001558888888888889,5.3829864582661306e-05,15.311847962222222,0.004214397288221925
94,5,479.62,484.62,482.48400000000004,1.8184894830600447,483.27,42.9987,43.002,43.000600000000006,0.0013667479650623568,43.0015,0.0003404,9.595540630938937e-05,15.301569760000001,0.006088905343166041
