shell_id,satellite_name,satellite_id,altitude_km,inclination_deg,eccentricity,mean_motion
139,STARLINK-5418,5418,566.22,43.0036,0.000132,15.02535035
139,STARLINK-5491,5491,566.22,43.0046,0.000139,15.02534997
139,STARLINK-6232,6232,566.22,43.0020,0.000118,15.02534992
139,STARLINK-6266,6266,566.22,43.0026,0.000098,15.02534986
139,STARLINK-5058,5058,566.22,43.0058,0.000108,15.02534975
139,STARLINK-5832,5832,566.22,43.0026,0.000136,15.02534971
139,STARLINK-6309,6309,566.22,43.0034,0.000121,15.02534971
139,STARLINK-30365,30365,566.22,43.0005,0.000092,15.02534967
139,STARLINK-5369,5369,566.22,43.0024,0.000128,15.02534931
139,STARLINK-30343,30343,566.22,43.0027,0.000134,15.02534926
139,STARLINK-5960,5960,566.22,43.0044,0.000146,15.02534925
139,STARLINK-5703,5703,566.22,43.0040,0.000113,15.02534922
139,STARLINK-6062,6062,566.22,43.0024,0.000131,15.02534906
139,STARLINK-6301,6301,566.22,43.0019,0.000102,15.02534887
139,STARLINK-5090,5090,566.22,43.0031,0.000122,15.02534886
139,STARLINK-5675,5675,566.22,43.0039,0.000130,15.02534862
139,STARLINK-6202,6202,566.22,43.0017,0.000117,15.02534856
139,STARLINK-6195,6195,566.22,43.0034,0.000147,15.02534849
139,STARLINK-5734,5734,566.22,43.0051,0.000101,15.02534843
139,STARLINK-5792,5792,566.22,42.9987,0.000109,15.02534824
139,STARLINK-30590,30590,566.22,43.0022,0.000121,15.02534811
139,STARLINK-5686,5686,566.22,43.0056,0.000141,15.02534765
139,STARLINK-6179,6179,566.22,43.0007,0.000122,15.02534759
139,STARLINK-6096,6096,566.22,43.0022,0.000127,15.02534724
139,STARLINK-5750,5750,566.22,43.0040,0.000129,15.02534712
139,STARLINK-5359,5359,566.22,43.0031,0.000123,15.02534706
139,STARLINK-5763,5763,566.22,43.0025,0.000118,15.02534702
139,STARLINK-5780,5780,566.22,43.0031,0.000095,15.02534686
139,STARLINK-5007,5007,566.22,43.0058,0.000222,15.02534683
139,STARLINK-5716,5716,566.22,43.0030,0.000141,15.02534642
139,STARLINK-6181,6181,566.22,43.0005,0.000108,15.02534632
139,STARLINK-5915,5915,566.22,43.0040,0.000124,15.02534623
139,STARLINK-5903,5903,566.22,43.0032,0.000145,15.02534608
139,STARLINK-5905,5905,566.22,43.0045,0.000136,15.02534594
139,STARLINK-5710,5710,566.22,43.0047,0.000120,15.02534591
139,STARLINK-5382,5382,566.22,43.0016,0.000130,15.02534570
139,STARLINK-5749,5749,566.22,43.0042,0.000121,15.02534561
139,STARLINK-6106,6106,566.22,43.0033,0.000102,15.02534546
139,STARLINK-5771,5771,566.22,43.0029,0.000120,15.02534544
139,STARLINK-5661,5661,566.22,43.0063,0.000141,15.02534544
139,STARLINK-6347,6347,566.22,43.0040,0.000124,15.02534540
139,STARLINK-6327,6327,566.22,43.0030,0.000129,15.02534539
139,STARLINK-6142,6142,566.22,43.0047,0.000148,15.02534532
139,STARLINK-6171,6171,566.22,43.0001,0.000086,15.02534528
139,STARLINK-6323,6323,566.22,43.0022,0.000122,15.02534524
139,STARLINK-5746,5746,566.22,43.0027,0.000109,15.02534514
139,STARLINK-30481,30481,566.22,43.0046,0.000142,15.02534472
139,STARLINK-5670,5670,566.22,43.0055,0.000135,15.02534455
139,STARLINK-5971,5971,566.22,43.0032,0.000102,15.02534445
139,STARLINK-6223,6223,566.22,42.9994,0.000110,15.02534427
139,STARLINK-6115,6115,566.22,43.0029,0.000170,15.02534418
139,STARLINK-6145,6145,566.22,43.0033,0.000124,15.02534412
139,STARLINK-6136,6136,566.22,43.0023,0.000120,15.02534329
139,STARLINK-5635,5635,566.22,43.0048,0.000129,15.02534294
139,STARLINK-6353,6353,566.22,43.0018,0.000117,15.02534210
139,STARLINK-6032,6032,566.22,43.0022,0.000121,15.02534191
139,STARLINK-6258,6258,566.22,43.0041,0.000119,15.02534176
139,STARLINK-6168,6168,566.22,43.0029,0.000135,15.02534154
139,STARLINK-5755,5755,566.22,43.0047,0.000125,15.02534127
139,STARLINK-5358,5358,566.22,43.0033,0.000125,15.02534048
139,STARLINK-30487,30487,566.22,43.0041,0.000052,15.02534041
139,STARLINK-6267,6267,566.22,43.0032,0.000134,15.02534000
139,STARLINK-5600,5600,566.22,43.0033,0.000116,15.02533989
139,STARLINK-5396,5396,566.22,43.0035,0.000144,15.02533984
139,STARLINK-5631,5631,566.22,43.0035,0.000118,15.02533956
139,STARLINK-5379,5379,566.22,43.0025,0.000136,15.02533932
139,STARLINK-5664,5664,566.22,43.0047,0.000166,15.02533928
139,STARLINK-5679,5679,566.22,43.0069,0.000162,15.02533920
139,STARLINK-5772,5772,566.22,43.0023,0.000123,15.02533915
139,STARLINK-6137,6137,566.22,43.0037,0.000129,15.02533901
139,STARLINK-30310,30310,566.22,43.0026,0.000126,15.02533873
139,STARLINK-6154,6154,566.22,43.0045,0.000128,15.02533867
139,STARLINK-5757,5757,566.22,43.0058,0.000162,15.02533858
139,STARLINK-6135,6135,566.22,43.0031,0.000125,15.02533850
139,STARLINK-6313,6313,566.22,43.0032,0.000129,15.02533829
139,STARLINK-5339,5339,566.22,43.0025,0.000121,15.02533810
139,STARLINK-6081,6081,566.22,43.0033,0.000143,15.02533808
139,STARLINK-5016,5016,566.22,43.0029,0.000133,15.02533806
139,STARLINK-5336,5336,566.22,43.0037,0.000111,15.02533786
139,STARLINK-6364,6364,566.22,43.0025,0.000128,15.02533706
139,STARLINK-5397,5397,566.22,43.0036,0.000153,15.02533700
139,STARLINK-6148,6148,566.22,43.0026,0.000127,15.02533665
139,STARLINK-6262,6262,566.22,43.0013,0.000140,15.02533648
139,STARLINK-5575,5575,566.22,43.0054,0.000115,15.02533629
139,STARLINK-6112,6112,566.22,43.0029,0.000121,15.02533626
139,STARLINK-6377,6377,566.22,43.0022,0.000131,15.02533624
139,STARLINK-6200,6200,566.22,43.0024,0.000125,15.02533606
139,STARLINK-5705,5705,566.22,43.0051,0.000120,15.02533591
139,STARLINK-6207,6207,566.22,43.0018,0.000115,15.02533583
139,STARLINK-30448,30448,566.22,43.0036,0.000120,15.02533553
139,STARLINK-6074,6074,566.22,43.0028,0.000128,15.02533550
139,STARLINK-30551,30551,566.22,43.0018,0.000141,15.02533526
139,STARLINK-6129,6129,566.22,43.0041,0.000110,15.02533503
139,STARLINK-5743,5743,566.22,43.0053,0.000132,15.02533466
139,STARLINK-5788,5788,566.22,43.0028,0.000120,15.02533442
139,STARLINK-6279,6279,566.22,43.0023,0.000124,15.02533386
139,STARLINK-5678,5678,566.22,43.0060,0.000129,15.02533369
139,STARLINK-4643,4643,566.22,43.0007,0.000128,15.02533288
139,STARLINK-5735,5735,566.22,43.0043,0.000101,15.02533280
139,STARLINK-5349,5349,566.22,43.0035,0.000148,15.02533273
139,STARLINK-5721,5721,566.22,43.0035,0.000100,15.02533255
139,STARLINK-5481,5481,566.23,43.0042,0.000112,15.02533241
139,STARLINK-6243,6243,566.23,43.0019,0.000118,15.02533206
139,STARLINK-6236,6236,566.23,43.0037,0.000156,15.02533201
139,STARLINK-5586,5586,566.23,43.0038,0.000101,15.02533198
139,STARLINK-5794,5794,566.23,43.0037,0.000118,15.02533154
139,STARLINK-5944,5944,566.23,43.0036,0.000129,15.02533148
139,STARLINK-6227,6227,566.23,43.0025,0.000136,15.02533091
139,STARLINK-5386,5386,566.23,43.0020,0.000145,15.02533068
139,STARLINK-5739,5739,566.23,43.0053,0.000118,15.02533047
139,STARLINK-5668,5668,566.23,43.0058,0.000133,15.02533043
139,STARLINK-5729,5729,566.23,43.0038,0.000124,15.02533005
139,STARLINK-5727,5727,566.23,43.0028,0.000170,15.02532987
139,STARLINK-5061,5061,566.23,43.0027,0.000131,15.02532942
139,STARLINK-5589,5589,566.23,43.0034,0.000133,15.02532932
139,STARLINK-6097,6097,566.23,43.0039,0.000108,15.02532905
139,STARLINK-5722,5722,566.23,43.0058,0.000103,15.02532895
139,STARLINK-5344,5344,566.23,43.0043,0.000122,15.02532894
139,STARLINK-6237,6237,566.23,43.0018,0.000129,15.02532868
139,STARLINK-5773,5773,566.23,43.0023,0.000123,15.02532830
139,STARLINK-30878,30878,566.23,43.0037,0.000097,15.02532825
139,STARLINK-5333,5333,566.23,43.0032,0.000116,15.02532797
139,STARLINK-5910,5910,566.23,43.0025,0.000119,15.02532755
139,STARLINK-30368,30368,566.23,43.0025,0.000117,15.02532732
139,STARLINK-6312,6312,566.23,43.0038,0.000114,15.02532701
139,STARLINK-6307,6307,566.23,43.0017,0.000122,15.02532652
139,STARLINK-5860,5860,566.23,43.0031,0.000127,15.02532594
139,STARLINK-6211,6211,566.23,43.0030,0.000148,15.02532582
139,STARLINK-5751,5751,566.23,43.0049,0.000121,15.02532509
139,STARLINK-5366,5366,566.23,43.0048,0.000112,15.02532462
139,STARLINK-5754,5754,566.23,43.0041,0.000118,15.02532438
139,STARLINK-6329,6329,566.23,43.0030,0.000123,15.02532417
139,STARLINK-6302,6302,566.23,43.0026,0.000139,15.02532407
139,STARLINK-5912,5912,566.23,43.0021,0.000121,15.02532368
139,STARLINK-5759,5759,566.23,43.0033,0.000093,15.02532347
139,STARLINK-30221,30221,566.23,43.0039,0.000123,15.02532342
139,STARLINK-5708,5708,566.23,43.0044,0.000120,15.02532302
139,STARLINK-5086,5086,566.23,43.0029,0.000152,15.02532272
139,STARLINK-5398,5398,566.23,43.0022,0.000140,15.02532221
139,STARLINK-5567,5567,566.23,43.0045,0.000131,15.02532123
139,STARLINK-6125,6125,566.23,43.0037,0.000117,15.02532107
139,STARLINK-5516,5516,566.23,43.0031,0.000119,15.02532051
139,STARLINK-5965,5965,566.23,43.0004,0.000120,15.02532032
139,STARLINK-5682,5682,566.23,43.0051,0.000136,15.02532023
139,STARLINK-5672,5672,566.23,43.0059,0.000130,15.02531988
139,STARLINK-5806,5806,566.23,43.0040,0.000147,15.02531914
139,STARLINK-6092,6092,566.23,43.0030,0.000173,15.02531710
139,STARLINK-5949,5949,566.23,43.0035,0.000127,15.02531648
139,STARLINK-6100,6100,566.23,43.0043,0.000092,15.02531539
139,STARLINK-6116,6116,566.23,43.0023,0.000123,15.02531502
139,STARLINK-5700,5700,566.23,43.0046,0.000134,15.02531486
139,STARLINK-5373,5373,566.23,43.0063,0.000126,15.02531457
139,STARLINK-6165,6165,566.23,43.0040,0.000121,15.02531336
139,STARLINK-5667,5667,566.23,43.0043,0.000118,15.02531314
139,STARLINK-5536,5536,566.23,43.0033,0.000179,15.02531271
139,STARLINK-6240,6240,566.23,43.0032,0.000147,15.02531192
139,STARLINK-5581,5581,566.23,43.0056,0.000134,15.02531126
139,STARLINK-5489,5489,566.23,43.0105,0.000098,15.02531097
139,STARLINK-5650,5650,566.23,43.0062,0.000130,15.02531003
139,STARLINK-6174,6174,566.23,43.0027,0.000071,15.02530862
139,STARLINK-5100,5100,566.23,43.0042,0.000121,15.02530740
139,STARLINK-5744,5744,566.23,43.0044,0.000132,15.02530635
139,STARLINK-5150,5150,566.23,43.0038,0.000125,15.02530510
139,STARLINK-6082,6082,566.23,43.0035,0.000184,15.02530451
139,STARLINK-5644,5644,566.23,43.0044,0.000131,15.02530422
139,STARLINK-5680,5680,566.23,43.0052,0.000134,15.02530400
139,STARLINK-6113,6113,566.23,43.0036,0.000133,15.02530210
139,STARLINK-5769,5769,566.23,43.0043,0.000127,15.02530201
139,STARLINK-6271,6271,566.23,43.0027,0.000130,15.02530054
139,STARLINK-6238,6238,566.23,43.0032,0.000125,15.02530009
139,STARLINK-6164,6164,566.24,43.0039,0.000126,15.02529998
139,STARLINK-30463,30463,566.24,43.0060,0.000119,15.02529656
139,STARLINK-6359,6359,566.24,43.0038,0.000101,15.02529526
139,STARLINK-6318,6318,566.24,43.0039,0.000135,15.02529494
139,STARLINK-30516,30516,566.24,43.0050,0.000139,15.02529480
139,STARLINK-6362,6362,566.24,43.0028,0.000139,15.02529397
139,STARLINK-5793,5793,566.24,43.0034,0.000155,15.02529306
139,STARLINK-5726,5726,566.24,43.0020,0.000106,15.02529192
139,STARLINK-5106,5106,566.24,43.0029,0.000146,15.02529053
139,STARLINK-6260,6260,566.24,43.0050,0.000144,15.02529025
139,STARLINK-5950,5950,566.24,42.9989,0.000051,15.02529018
139,STARLINK-5374,5374,566.24,43.0071,0.000151,15.02528946
139,STARLINK-5654,5654,566.24,43.0047,0.000106,15.02528913
139,STARLINK-5901,5901,566.24,43.0043,0.000133,15.02528880
139,STARLINK-5872,5872,566.24,43.0039,0.000116,15.02528445
139,STARLINK-6344,6344,566.24,43.0035,0.000156,15.02528318
139,STARLINK-5691,5691,566.24,43.0066,0.000119,15.02528294
139,STARLINK-30289,30289,566.24,43.0029,0.000168,15.02528172
139,STARLINK-6170,6170,566.24,43.0037,0.000101,15.02528131
139,STARLINK-6089,6089,566.24,42.9959,0.000065,15.02527987
139,STARLINK-5655,5655,566.24,43.0037,0.000121,15.02527238
139,STARLINK-5049,5049,566.24,43.0043,0.000103,15.02527182
139,STARLINK-5742,5742,566.24,43.0045,0.000122,15.02527038
139,STARLINK-5676,5676,566.24,43.0042,0.000112,15.02527014
139,STARLINK-6361,6361,566.25,43.0033,0.000130,15.02526407
139,STARLINK-5800,5800,566.25,43.0067,0.000225,15.02526102
139,STARLINK-30470,30470,566.25,43.0023,0.000046,15.02525730
139,STARLINK-5334,5334,566.25,43.0035,0.000146,15.02525677
139,STARLINK-5712,5712,566.25,43.0050,0.000137,15.02525661
139,STARLINK-5940,5940,566.25,42.9939,0.000215,15.02525433
139,STARLINK-6276,6276,566.25,43.0027,0.000125,15.02524686
139,STARLINK-5850,5850,566.25,43.0043,0.000142,15.02524464
139,STARLINK-30036,30036,566.25,43.0020,0.000150,15.02524264
139,STARLINK-5409,5409,566.25,43.0000,0.000101,15.02524100
139,STARLINK-5407,5407,566.25,43.0025,0.000150,15.02523725
139,STARLINK-30832,30832,566.26,43.0035,0.000103,15.02522756
139,STARLINK-6328,6328,566.26,43.0025,0.000118,15.02522554
139,STARLINK-5377,5377,566.26,43.0034,0.000120,15.02522417
139,STARLINK-5711,5711,566.26,43.0069,0.000147,15.02522274
139,STARLINK-5388,5388,566.26,43.0021,0.000173,15.02520559
139,STARLINK-6119,6119,566.26,43.0041,0.000080,15.02520389
139,STARLINK-5660,5660,566.27,43.0045,0.000096,15.02518678
139,STARLINK-5787,5787,566.27,43.0043,0.000141,15.02518358
139,STARLINK-5681,5681,566.27,43.0049,0.000086,15.02517234
139,STARLINK-5669,5669,566.28,43.0053,0.000124,15.02516798
139,STARLINK-5020,5020,566.28,43.0054,0.000108,15.02516235
139,STARLINK-6218,6218,566.28,43.0034,0.000063,15.02515629
139,STARLINK-6349,6349,566.29,43.0059,0.000143,15.02512788
139,STARLINK-6270,6270,566.29,43.0027,0.000128,15.02511718
139,STARLINK-5799,5799,566.30,43.0097,0.000305,15.02510385
139,STARLINK-5574,5574,566.30,43.0053,0.000121,15.02507871
139,STARLINK-5843,5843,566.31,43.0048,0.000156,15.02505973
139,STARLINK-5385,5385,566.31,43.0008,0.000087,15.02505022
139,STARLINK-5039,5039,566.31,43.0045,0.000133,15.02504406
139,STARLINK-5805,5805,566.32,43.0007,0.000142,15.02502342
139,STARLINK-5673,5673,566.44,43.0067,0.000076,15.02464677
140,STARLINK-36236,36236,566.12,69.9989,0.000435,15.02568888
140,STARLINK-36240,36240,566.94,70.0022,0.000409,15.02300055
140,STARLINK-36243,36243,568.81,69.9974,0.000322,15.01692791
140,STARLINK-36200,36200,570.39,70.0029,0.000323,15.01181270
141,STARLINK-30080,30080,568.79,43.0001,0.000108,15.01699766
142,STARLINK-6039,6039,569.67,97.6046,0.000427,15.01414074
142,STARLINK-4351,4351,570.07,97.6048,0.000225,15.01284533
142,STARLINK-4377,4377,570.08,97.6028,0.000234,15.01280499
142,STARLINK-34651,34651,570.09,97.6014,0.000064,15.01277214
142,STARLINK-4345,4345,570.10,97.6022,0.000137,15.01276765
142,STARLINK-4348,4348,570.10,97.6024,0.000264,15.01275110
142,STARLINK-4473,4473,570.10,97.6044,0.000349,15.01273650
142,STARLINK-4362,4362,570.11,97.6006,0.000266,15.01273392
142,STARLINK-4434,4434,570.11,97.6023,0.000309,15.01271602
142,STARLINK-4365,4365,570.11,97.6039,0.000072,15.01271540
142,STARLINK-4374,4374,570.11,97.6020,0.000080,15.01271136
142,STARLINK-5979,5979,570.12,97.6045,0.000278,15.01270059
142,STARLINK-4412,4412,570.12,97.6027,0.000262,15.01269787
142,STARLINK-4429,4429,570.12,97.6044,0.000117,15.01269217
142,STARLINK-4448,4448,570.12,97.6031,0.000202,15.01269171
142,STARLINK-34755,34755,570.12,97.6008,0.000327,15.01269014
142,STARLINK-4302,4302,570.12,97.6022,0.000511,15.01268269
142,STARLINK-5482,5482,570.12,97.6069,0.000132,15.01267456
142,STARLINK-4390,4390,570.13,97.6014,0.000234,15.01266798
142,STARLINK-4309,4309,570.13,97.6015,0.000150,15.01266653
142,STARLINK-34756,34756,570.13,97.6008,0.000192,15.01266305
142,STARLINK-5561,5561,570.13,97.6035,0.000132,15.01266091
142,STARLINK-35059,35059,570.13,97.6032,0.000183,15.01265801
142,STARLINK-4451,4451,570.13,97.6047,0.000171,15.01265335
142,STARLINK-35043,35043,570.13,97.6030,0.000206,15.01265258
142,STARLINK-4372,4372,570.13,97.6040,0.000148,15.01265067
142,STARLINK-4414,4414,570.13,97.6021,0.000240,15.01264853
142,STARLINK-4625,4625,570.13,97.5999,0.000483,15.01264785
142,STARLINK-4440,4440,570.13,97.6032,0.000308,15.01264440
142,STARLINK-4368,4368,570.13,97.6047,0.000083,15.01264361
142,STARLINK-4571,4571,570.13,97.6016,0.000107,15.01264075
142,STARLINK-4626,4626,570.13,97.6015,0.000279,15.01264014
142,STARLINK-4359,4359,570.13,97.6045,0.000083,15.01263862
142,STARLINK-4321,4321,570.14,97.6041,0.000100,15.01263780
142,STARLINK-4385,4385,570.14,97.6024,0.000292,15.01263738
142,STARLINK-6035,6035,570.14,97.6040,0.000360,15.01263613
142,STARLINK-4472,4472,570.14,97.6039,0.000054,15.01263386
142,STARLINK-4466,4466,570.14,97.6033,0.000084,15.01263354
142,STARLINK-4318,4318,570.14,97.6038,0.000137,15.01263331
142,STARLINK-4402,4402,570.14,97.6030,0.000343,15.01263320
142,STARLINK-4376,4376,570.14,97.6023,0.000083,15.01263107
142,STARLINK-4621,4621,570.14,97.6010,0.000365,15.01263055
142,STARLINK-6033,6033,570.14,97.6048,0.000285,15.01262991
142,STARLINK-4312,4312,570.14,97.6020,0.000143,15.01262956
142,STARLINK-34988,34988,570.14,97.6029,0.000240,15.01262834
142,STARLINK-4336,4336,570.14,97.6023,0.000295,15.01262806
142,STARLINK-4413,4413,570.14,97.6020,0.000175,15.01262760
142,STARLINK-4326,4326,570.14,97.6045,0.000102,15.01262440
142,STARLINK-4371,4371,570.14,97.6054,0.000111,15.01262361
142,STARLINK-4430,4430,570.14,97.6032,0.000375,15.01262330
142,STARLINK-4620,4620,570.14,97.6022,0.000411,15.01262311
142,STARLINK-4428,4428,570.14,97.6006,0.000303,15.01262294
142,STARLINK-4424,4424,570.14,97.6011,0.000192,15.01262294
142,STARLINK-4400,4400,570.14,97.6029,0.000247,15.01262260
142,STARLINK-4369,4369,570.14,97.6032,0.000226,15.01262090
142,STARLINK-5988,5988,570.14,97.6051,0.000272,15.01262049
142,STARLINK-4311,4311,570.14,97.6021,0.000085,15.01262042
142,STARLINK-4360,4360,570.14,97.6045,0.000105,15.01261976
142,STARLINK-4570,4570,570.14,97.6027,0.000337,15.01261971
142,STARLINK-4347,4347,570.14,97.6027,0.000274,15.01261853
142,STARLINK-4403,4403,570.14,97.6010,0.000341,15.01261772
142,STARLINK-4333,4333,570.14,97.6037,0.000217,15.01261601
142,STARLINK-4447,4447,570.14,97.6023,0.000134,15.01261590
142,STARLINK-4427,4427,570.14,97.6018,0.000201,15.01261323
142,STARLINK-4393,4393,570.14,97.6020,0.000217,15.01261273
142,STARLINK-4389,4389,570.14,97.6022,0.000185,15.01261110
142,STARLINK-4431,4431,570.14,97.6025,0.000465,15.01261059
142,STARLINK-5980,5980,570.14,97.6040,0.000363,15.01261009
142,STARLINK-4317,4317,570.14,97.6026,0.000299,15.01260941
142,STARLINK-4323,4323,570.14,97.6021,0.000355,15.01260894
142,STARLINK-5991,5991,570.14,97.6034,0.000186,15.01260642
142,STARLINK-4464,4464,570.14,97.6046,0.000124,15.01260619
142,STARLINK-5887,5887,570.14,97.6060,0.000166,15.01260601
142,STARLINK-4450,4450,570.15,97.6047,0.000195,15.01260474
142,STARLINK-4308,4308,570.15,97.6018,0.000060,15.01260388
142,STARLINK-5093,5093,570.15,97.6035,0.000254,15.01260325
142,STARLINK-4410,4410,570.15,97.6015,0.000177,15.01260314
142,STARLINK-4445,4445,570.15,97.6022,0.000400,15.01260283
142,STARLINK-5562,5562,570.15,97.6041,0.000229,15.01260241
142,STARLINK-5543,5543,570.15,97.6035,0.000088,15.01260132
142,STARLINK-4337,4337,570.15,97.6021,0.000149,15.01260113
142,STARLINK-5551,5551,570.15,97.6059,0.000191,15.01259899
142,STARLINK-5997,5997,570.15,97.6038,0.000263,15.01259743
142,STARLINK-4423,4423,570.15,97.5995,0.000205,15.01259446
142,STARLINK-4353,4353,570.15,97.6022,0.000151,15.01259036
142,STARLINK-4341,4341,570.15,97.6023,0.000312,15.01258984
142,STARLINK-4352,4352,570.15,97.6021,0.000148,15.01258960
142,STARLINK-5550,5550,570.15,97.6061,0.000180,15.01258822
142,STARLINK-5552,5552,570.15,97.6039,0.000123,15.01258811
142,STARLINK-5888,5888,570.15,97.6039,0.000169,15.01258686
142,STARLINK-4622,4622,570.15,97.6018,0.000102,15.01258577
142,STARLINK-4356,4356,570.15,97.6026,0.000359,15.01258463
142,STARLINK-5554,5554,570.15,97.6032,0.000154,15.01258431
142,STARLINK-3004,3004,570.15,97.6605,0.000188,15.01258183
142,STARLINK-4320,4320,570.15,97.6010,0.000084,15.01257739
142,STARLINK-5981,5981,570.15,97.6039,0.000305,15.01257441
142,STARLINK-4453,4453,570.16,97.6032,0.000190,15.01257267
142,STARLINK-4433,4433,570.16,97.5990,0.000335,15.01256504
142,STARLINK-4425,4425,570.16,97.6019,0.000294,15.01255702
142,STARLINK-5533,5533,570.16,97.6067,0.000170,15.01255659
142,STARLINK-4380,4380,570.16,97.6021,0.000066,15.01255632
142,STARLINK-5837,5837,570.16,97.6039,0.000214,15.01254712
142,STARLINK-4322,4322,570.16,97.6037,0.000228,15.01254500
142,STARLINK-4624,4624,570.17,97.6035,0.000244,15.01253970
142,STARLINK-4392,4392,570.17,97.6030,0.000341,15.01253596
142,STARLINK-5874,5874,570.18,97.6047,0.000218,15.01250202
142,STARLINK-4363,4363,570.18,97.6022,0.000218,15.01249292
142,STARLINK-4398,4398,570.18,97.6028,0.000215,15.01248384
142,STARLINK-4305,4305,570.18,97.6018,0.000126,15.01247775
142,STARLINK-3005,3005,570.19,97.6578,0.000277,15.01246848
142,STARLINK-4467,4467,570.19,97.6030,0.000182,15.01246555
142,STARLINK-4378,4378,570.22,97.6023,0.000053,15.01237687
142,STARLINK-5885,5885,570.32,97.6062,0.000322,15.01203410
143,STARLINK-35763,35763,572.12,70.0017,0.000301,15.00619966
143,STARLINK-35792,35792,572.31,70.0000,0.000387,15.00557702
143,STARLINK-36230,36230,572.46,70.0034,0.000318,15.00510360
143,STARLINK-34441,34441,573.06,70.0015,0.001586,15.00315802
143,STARLINK-5927,5927,573.84,69.9995,0.000946,15.00063234
143,STARLINK-34458,34458,574.31,70.0015,0.001210,14.99910694
143,STARLINK-5534,5534,574.66,70.0000,0.000331,14.99796878
143,STARLINK-5311,5311,575.32,69.9997,0.000934,14.99582264
143,STARLINK-36291,36291,576.66,70.0015,0.000342,14.99149064
143,STARLINK-36270,36270,576.66,70.0023,0.000333,14.99148929
143,STARLINK-36173,36173,576.67,70.0027,0.000298,14.99145551
143,STARLINK-36279,36279,576.67,70.0026,0.000287,14.99145273
143,STARLINK-36215,36215,576.67,70.0047,0.000282,14.99144790
143,STARLINK-36216,36216,576.67,70.0020,0.000326,14.99144607
143,STARLINK-36213,36213,576.68,70.0007,0.000303,14.99142798
143,STARLINK-36185,36185,576.69,70.0018,0.000282,14.99141060
143,STARLINK-36222,36222,576.70,70.0050,0.000255,14.99136378
143,STARLINK-35841,35841,576.71,70.0004,0.000247,14.99134224
143,STARLINK-36170,36170,576.72,70.0005,0.000249,14.99130941
143,STARLINK-35882,35882,576.73,70.0006,0.000329,14.99127080
143,STARLINK-36166,36166,576.73,70.0005,0.000237,14.99125937
143,STARLINK-36228,36228,576.74,70.0003,0.000298,14.99123995
144,STARLINK-5480,5480,577.43,69.9999,0.000469,14.98901328
144,STARLINK-33790,33790,578.00,70.0015,0.000912,14.98717436
144,STARLINK-34448,34448,578.46,70.0015,0.000508,14.98568626
144,STARLINK-5900,5900,578.64,69.9979,0.000241,14.98507239
144,STARLINK-5337,5337,578.86,69.9982,0.000377,14.98436539
144,STARLINK-34389,34389,578.93,70.0010,0.000316,14.98415328
144,STARLINK-34495,34495,578.95,69.9996,0.000286,14.98408266
144,STARLINK-34270,34270,578.96,70.0005,0.000423,14.98406848
144,STARLINK-36211,36211,579.06,70.0015,0.000299,14.98372657
144,STARLINK-33962,33962,579.07,69.9997,0.000501,14.98369144
144,STARLINK-32534,32534,579.09,70.0021,0.000411,14.98364112
144,STARLINK-35838,35838,579.09,70.0034,0.000244,14.98363236
144,STARLINK-5330,5330,579.09,69.9990,0.000312,14.98362447
144,STARLINK-34007,34007,579.09,69.9997,0.000271,14.98362015
144,STARLINK-32565,32565,579.09,70.0023,0.000244,14.98361835
144,STARLINK-32911,32911,579.10,70.0025,0.000279,14.98361103
144,STARLINK-34443,34443,579.10,70.0021,0.000293,14.98360241
144,STARLINK-6336,6336,579.10,70.0010,0.000259,14.98359405
144,STARLINK-33977,33977,579.10,70.0031,0.000282,14.98359379
144,STARLINK-35957,35957,579.10,70.0029,0.000252,14.98358920
144,STARLINK-34036,34036,579.10,70.0006,0.000254,14.98358804
144,STARLINK-36120,36120,579.11,70.0036,0.000318,14.98358315
144,STARLINK-34649,34649,579.11,70.0032,0.000333,14.98357800
144,STARLINK-34567,34567,579.11,70.0027,0.000359,14.98357611
144,STARLINK-5931,5931,579.11,70.0011,0.000309,14.98357009
144,STARLINK-5544,5544,579.11,69.9974,0.000268,14.98356052
144,STARLINK-33778,33778,579.11,69.9994,0.000266,14.98355950
144,STARLINK-5893,5893,579.11,69.9982,0.000289,14.98355949
144,STARLINK-34437,34437,579.11,70.0019,0.000283,14.98355234
144,STARLINK-34243,34243,579.12,70.0021,0.000286,14.98354992
144,STARLINK-34576,34576,579.12,70.0030,0.000249,14.98354768
144,STARLINK-34501,34501,579.12,69.9999,0.000333,14.98354705
144,STARLINK-33877,33877,579.12,70.0008,0.000303,14.98353003
144,STARLINK-34396,34396,579.12,69.9997,0.000351,14.98352980
144,STARLINK-34052,34052,579.12,69.9994,0.000223,14.98352924
144,STARLINK-32924,32924,579.12,70.0026,0.000303,14.98352782
144,STARLINK-34004,34004,579.12,70.0003,0.000267,14.98352699
144,STARLINK-5602,5602,579.12,69.9977,0.000318,14.98352610
144,STARLINK-34624,34624,579.12,70.0030,0.000386,14.98352284
144,STARLINK-34378,34378,579.12,70.0009,0.000290,14.98352113
144,STARLINK-5923,5923,579.13,70.0003,0.000291,14.98350938
144,STARLINK-5423,5423,579.13,70.0017,0.000343,14.98350810
144,STARLINK-6054,6054,579.13,70.0017,0.000311,14.98350708
144,STARLINK-34372,34372,579.13,70.0012,0.000306,14.98350009
