shell_id,count,altitude_min_km,altitude_max_km,altitude_mean_km,altitude_std_km,altitude_median_km,inclination_min_deg,inclination_max_deg,inclination_mean_deg,inclination_std_deg,inclination_median_deg,eccentricity_mean,eccentricity_std,mean_motion_mean_rev_per_day,mean_motion_std_rev_per_day
423,1,467.32497747714933,467.32497747714933,467.32497747714933,0.0,467.32497747714933,43.0002,43.0002,43.0002,0.0,43.0002,0.0001172,0.0,15.35246649,0.0
424,1,467.65304741876025,467.65304741876025,467.65304741876025,0.0,467.65304741876025,97.2858,97.2858,97.2858,0.0,97.2858,0.0001469,0.0,15.35136175,0.0
425,1,467.76296027186345,467.76296027186345,467.76296027186345,0.0,467.76296027186345,42.9992,42.9992,42.9992,0.0,42.9992,0.0001346,0.0,15.35099166,0.0
426,1,468.27945448699666,468.27945448699666,468.27945448699666,0.0,468.27945448699666,42.9955,42.9955,42.9955,0.0,42.9955,0.0010543,0.0,15.34925276,0.0
427,1,468.831865767871,468.831865767871,468.831865767871,0.0,468.831865767871,97.2854,97.2854,97.2854,0.0,97.2854,0.0001843,0.0,15.3473933,0.0
428,1,469.5512228377029,469.5512228377029,469.5512228377029,0.0,469.5512228377029,42.9991,42.9991,42.9991,0.0,42.9991,0.000144,0.0,15.34497245,0.0
429,24,470.1200435700848,470.31615333500304,470.171747984813,0.04546123955055011,470.1624735734672,97.2817,97.2864,97.28464166666667,0.001178246107096626,97.28475,0.0001534625,5.090803646855114e-05,15.34288471125,0.00015293354246507447
430,1,470.24687776544397,470.24687776544397,470.24687776544397,0.0,470.24687776544397,43.0,43.0,43.0,0.0,43.0,9.97e-05,0.0,15.34263197,0.0
431,1,470.4392329752245,470.4392329752245,470.4392329752245,0.0,470.4392329752245,53.1302,53.1302,53.1302,0.0,53.1302,0.0001278,0.0,15.34198491,0.0
432,1,470.54637402489607,470.54637402489607,470.54637402489607,0.0,470.54637402489607,97.2855,97.2855,97.2855,0.0,97.2855,0.0008892,0.0,15.34162452,0.0
433,1,472.1161996820929,472.1161996820929,472.1161996820929,0.0,472.1161996820929,42.9992,42.9992,42.9992,0.0,42.9992,0.0001238,0.0,15.33634572,0.0
434,1,472.3754645516465,472.3754645516465,472.3754645516465,0.0,472.3754645516465,53.1547,53.1547,53.1547,0.0,53.1547,0.0001423,0.0,15.33547419,0.0
435,77,472.56003464422884,472.88267469281436,472.6688660863893,0.055900292048246994,472.65215030440686,97.281,97.2867,97.28466363636363,0.001096737676067406,97.2846,0.00012851298701298703,5.020128924367485e-05,15.334488009610391,0.00018787960587848698
436,1,473.22568397203213,473.22568397203213,473.22568397203213,0.0,473.22568397203213,53.1596,53.1596,53.1596,0.0,53.1596,0.0003001,0.0,15.33261672,0.0
437,1,473.3031325885695,473.3031325885695,473.3031325885695,0.0,473.3031325885695,53.0541,53.0541,53.0541,0.0,53.0541,0.0002835,0.0,15.33235647,0.0
438,1,473.47179513368246,473.47179513368246,473.47179513368246,0.0,473.47179513368246,53.0732,53.0732,53.0732,0.0,53.0732,9.08e-05,0.0,15.33178974,0.0
439,1,473.4977294878254,473.4977294878254,473.4977294878254,0.0,473.4977294878254,42.9986,42.9986,42.9986,0.0,42.9986,0.0001585,0.0,15.3317026,0.0
440,2,473.7848511671682,473.7927388961989,473.78879503168355,0.00394386451534956,473.78879503168355,53.0711,53.1557,53.1134,0.04230000000000089,53.1134,0.00021605000000000002,4.375000000000002e-05,15.33072467,1.3250000000297746e-05
441,1,474.40238622381,474.40238622381,474.40238622381,0.0,474.40238622381,42.9992,42.9992,42.9992,0.0,42.9992,0.0001134,0.0,15.32866345,0.0
442,1,474.80238911238393,474.80238911238393,474.80238911238393,0.0,474.80238911238393,43.0019,43.0019,43.0019,0.0,43.0019,7.41e-05,0.0,15.32731998,0.0
