shell_id,count,altitude_min_km,altitude_max_km,altitude_mean_km,altitude_std_km,altitude_median_km,inclination_min_deg,inclination_max_deg,inclination_mean_deg,inclination_std_deg,inclination_median_deg,eccentricity_mean,eccentricity_std,mean_motion_mean_rev_per_day,mean_motion_std_rev_per_day
33,1,282.6919786407743,282.6919786407743,282.6919786407743,0.0,282.6919786407743,97.282,97.282,97.282,0.0,97.282,0.0001488,0.0,15.9959016,0.0
34,1,283.0075657606467,283.0075657606467,283.0075657606467,0.0,283.0075657606467,53.2126,53.2126,53.2126,0.0,53.2126,0.0001623,0.0,15.99476363,0.0
35,1,283.0881068293029,283.0881068293029,283.0881068293029,0.0,283.0881068293029,97.2823,97.2823,97.2823,0.0,97.2823,0.000153,0.0,15.99447323,0.0
36,1,283.40722762283076,283.40722762283076,283.40722762283076,0.0,283.40722762283076,97.2824,97.2824,97.2824,0.0,97.2824,0.0001658,0.0,15.99332269,0.0
37,1,284.12953592969916,284.12953592969916,284.12953592969916,0.0,284.12953592969916,97.2824,97.2824,97.2824,0.0,97.2824,0.0001639,0.0,15.99071903,0.0
38,1,284.54583872600415,284.54583872600415,284.54583872600415,0.0,284.54583872600415,97.2826,97.2826,97.2826,0.0,97.2826,0.0001559,0.0,15.98921873,0.0
39,1,284.9375940723621,284.9375940723621,284.9375940723621,0.0,284.9375940723621,97.2825,97.2825,97.2825,0.0,97.2825,0.0001542,0.0,15.98780711,0.0
40,1,285.13929165493573,285.13929165493573,285.13929165493573,0.0,285.13929165493573,53.0335,53.0335,53.0335,0.0,53.0335,0.0005472,0.0,15.98708041,0.0
41,1,285.2393634185473,285.2393634185473,285.2393634185473,0.0,285.2393634185473,53.0311,53.0311,53.0311,0.0,53.0311,0.0004918,0.0,15.98671988,0.0
42,1,285.2795092047272,285.2795092047272,285.2795092047272,0.0,285.2795092047272,97.2831,97.2831,97.2831,0.0,97.2831,0.0001616,0.0,15.98657525,0.0
43,1,285.6866471537669,285.6866471537669,285.6866471537669,0.0,285.6866471537669,97.2829,97.2829,97.2829,0.0,97.2829,0.0001608,0.0,15.98510861,0.0
44,1,285.9665836690974,285.9665836690974,285.9665836690974,0.0,285.9665836690974,53.0191,53.0191,53.0191,0.0,53.0191,0.0004198,0.0,15.98410032,0.0
45,1,286.0702128145276,286.0702128145276,286.0702128145276,0.0,286.0702128145276,97.2831,97.2831,97.2831,0.0,97.2831,0.0001639,0.0,15.98372709,0.0
46,1,286.4137591014296,286.4137591014296,286.4137591014296,0.0,286.4137591014296,97.2827,97.2827,97.2827,0.0,97.2827,0.0001481,0.0,15.98248988,0.0
47,1,286.8155018708421,286.8155018708421,286.8155018708421,0.0,286.8155018708421,97.2834,97.2834,97.2834,0.0,97.2834,0.0001572,0.0,15.98104329,0.0
48,1,287.15468605636306,287.15468605636306,287.15468605636306,0.0,287.15468605636306,97.2834,97.2834,97.2834,0.0,97.2834,0.0001508,0.0,15.97982213,0.0
49,1,291.0107485499584,291.0107485499584,291.0107485499584,0.0,291.0107485499584,42.9978,42.9978,42.9978,0.0,42.9978,0.0001731,0.0,15.96595013,0.0
50,1,291.2548534060743,291.2548534060743,291.2548534060743,0.0,291.2548534060743,53.0077,53.0077,53.0077,0.0,53.0077,0.0005987,0.0,15.96507265,0.0
51,1,294.01664395414446,294.01664395414446,294.01664395414446,0.0,294.01664395414446,53.0353,53.0353,53.0353,0.0,53.0353,0.0010778,0.0,15.95515048,0.0
52,1,294.08313140458085,294.08313140458085,294.08313140458085,0.0,294.08313140458085,42.979,42.979,42.979,0.0,42.979,0.0025214,0.0,15.95491174,0.0
53,1,295.49431011046363,295.49431011046363,295.49431011046363,0.0,295.49431011046363,53.0268,53.0268,53.0268,0.0,53.0268,0.0005684,0.0,15.94984595,0.0
54,1,295.6293611514957,295.6293611514957,295.6293611514957,0.0,295.6293611514957,53.0043,53.0043,53.0043,0.0,53.0043,0.0002664,0.0,15.94936129,0.0
55,1,299.5670728567502,299.5670728567502,299.5670728567502,0.0,299.5670728567502,97.5956,97.5956,97.5956,0.0,97.5956,0.0003811,0.0,15.93524074,0.0
56,1,304.7313245416426,304.7313245416426,304.7313245416426,0.0,304.7313245416426,53.0344,53.0344,53.0344,0.0,53.0344,0.0007095,0.0,15.9167534,0.0
57,1,305.3211016837695,305.3211016837695,305.3211016837695,0.0,305.3211016837695,53.0368,53.0368,53.0368,0.0,53.0368,0.000735,0.0,15.91464435,0.0
58,3,306.6282729435461,306.79030681764016,306.7088245078776,0.06615332596211486,306.7078937624465,97.2735,97.2739,97.27363333333334,0.00018856180831597322,97.2735,0.00015806666666666667,1.4522013940527992e-06,15.909683676666667,0.00023641601698911956
59,1,306.72872344161533,306.72872344161533,306.72872344161533,0.0,306.72872344161533,53.0387,53.0387,53.0387,0.0,53.0387,0.0003599,0.0,15.90961256,0.0
60,1,306.9894131702895,306.9894131702895,306.9894131702895,0.0,306.9894131702895,97.2746,97.2746,97.2746,0.0,97.2746,0.0001546,0.0,15.90868097,0.0
61,1,308.02461020270675,308.02461020270675,308.02461020270675,0.0,308.02461020270675,53.0284,53.0284,53.0284,0.0,53.0284,0.0005538,0.0,15.90498253,0.0
62,1,309.1333733687443,309.1333733687443,309.1333733687443,0.0,309.1333733687443,97.2743,97.2743,97.2743,0.0,97.2743,0.0001519,0.0,15.90102285,0.0
63,1,309.2542857425278,309.2542857425278,309.2542857425278,0.0,309.2542857425278,97.2752,97.2752,97.2752,0.0,97.2752,0.0001625,0.0,15.90059114,0.0
64,1,309.2816809093847,309.2816809093847,309.2816809093847,0.0,309.2816809093847,53.044,53.044,53.044,0.0,53.044,0.0001997,0.0,15.90049333,0.0
65,1,309.3849985902061,309.3849985902061,309.3849985902061,0.0,309.3849985902061,97.2752,97.2752,97.2752,0.0,97.2752,0.0001506,0.0,15.90012446,0.0
66,1,309.53751619883315,309.53751619883315,309.53751619883315,0.0,309.53751619883315,97.2753,97.2753,97.2753,0.0,97.2753,0.0001489,0.0,15.89957996,0.0
67,1,309.656012563526,309.656012563526,309.656012563526,0.0,309.656012563526,97.2757,97.2757,97.2757,0.0,97.2757,0.0001611,0.0,15.89915694,0.0
68,1,309.7876387103943,309.7876387103943,309.7876387103943,0.0,309.7876387103943,97.2755,97.2755,97.2755,0.0,97.2755,0.0001542,0.0,15.89868707,0.0
69,1,309.90442603153315,309.90442603153315,309.90442603153315,0.0,309.90442603153315,97.276,97.276,97.276,0.0,97.276,0.0001579,0.0,15.89827019,0.0
70,1,309.96412154129484,309.96412154129484,309.96412154129484,0.0,309.96412154129484,53.0406,53.0406,53.0406,0.0,53.0406,0.0002015,0.0,15.89805711,0.0
